file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
000364.jpg,smiling woman,front,brown,brown,brown,fair
000365.jpg,A young boy with blonde hair.,front,brown,blonde,brown,fair
000366.jpg,Person with closed eyes wearing a black hat.,front,dark brown,black,black,brown
000367.jpg,"A man with short, light brown hair wearing a white shirt.",front,brown,light brown,brown,fair
000368.jpg,A man with short brown hair is smiling.,front,brown,brown,brown,fair
000369.jpg,"Woman with dark eyes and dark hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,dark brown
000370.jpg,Man with dark hair and a neutral expression.,front,brown,black,black,olive
000371.jpg,young woman with blonde hair,front,blue,blonde,blonde,fair
000372.jpg,A woman with red hair smiling.,front,brown,red,brown,fair
000373.jpg,A woman wearing sunglasses.,front,brown,brown,brown,fair
000374.jpg,A young woman with dark hair looking directly at the viewer.,front,brown,dark brown,dark brown,fair
000375.jpg,Woman smiling with sunglasses,front,brown,brown,brown,fair
000376.jpg,Close-up portrait of a man with a beard.,front,blue,brown,brown,fair
000377.jpg,Man with short dark hair and a beard.,front,brown,dark brown,dark brown,fair
000378.jpg,Close-up portrait of a man smiling.,front,brown,dark brown,dark brown,light brown
000379.jpg,A young woman with brown hair and a neutral expression.,front,brown,brown,brown,medium
000380.jpg,Close-up portrait of a man with light brown hair and a neutral expression.,front,brown,light brown,brown,fair
000381.jpg,A woman with blonde hair smiling.,front,blue,blonde,blonde,fair
000382.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
000383.jpg,Man with gray hair and glasses,front,gray,gray,gray,fair
000384.jpg,"A young woman with brown and blonde hair, wearing earrings, smiling.",front,brown,brown and blonde,brown,brown
000385.jpg,Smiling man with dark hair.,front,brown,dark brown,dark brown,brown
000386.jpg,A man with gray hair wearing a green shirt.,front,brown,gray,gray,brown
000387.jpg,close-up portrait of a young woman with red hair,front,brown,red,brown,fair
000388.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
000389.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,dark brown,dark brown,dark brown,fair
000390.jpg,"Close-up portrait of a man with long, wavy brown hair and a beard.",front,brown,brown,brown,fair
000391.jpg,Portrait of a woman smiling.,front,brown,brown,brown,fair
000392.jpg,woman with glasses,front,brown,black,brown,fair
000393.jpg,Man with short brown hair wearing a light shirt.,front,brown,brown,brown,fair
000394.jpg,Portrait of a woman,front,brown,dark brown,dark brown,medium
000395.jpg,A young woman with blonde hair looking upwards.,side,blue,blonde,blonde,fair
000396.jpg,Portrait of a woman,front,brown,brown,brown,fair
000397.jpg,Woman with long wavy brown hair.,front,brown,brown,brown,fair
000398.jpg,A young man with a beard looking at the camera.,front,brown,dark brown,dark brown,fair
000399.jpg,Close-up portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
000400.jpg,A young man wearing a baseball cap.,front,brown,dark brown,dark brown,fair
000401.jpg,Man with fair skin and light eyes.,front,blue,brown,brown,fair
000402.jpg,A man with a neutral expression.,front,brown,gray,gray,fair
000403.jpg,Man with a beard and short hair wearing a white shirt and red baseball cap.,front,brown,brown,brown,fair
000404.jpg,Smiling woman with dark hair.,front,brown,dark brown,dark brown,olive
000405.jpg,"A woman with pale skin and light blue eyes, wearing light makeup.",front,light blue,blonde,blonde,pale
000406.jpg,smiling young man,front,brown,brown,brown,fair
000407.jpg,Portrait of a woman with brown hair.,front,brown,brown,brown,fair
000408.jpg,man with beard,front,brown,brown,brown,fair
000409.jpg,A man with short brown hair and a neutral expression.,front,brown,brown,brown,fair
000410.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,fair
000411.jpg,A young woman with blonde hair smiling.,front,blonde,blonde,blonde,fair
000412.jpg,Portrait of a young woman,front,brown,black,black,fair
000413.jpg,Man with microphone,front,brown,brown,brown,fair
000414.jpg,Man smiling,front,brown,brown,brown,fair
000415.jpg,A young woman with dark hair and a neutral expression.,front,brown,black,black,fair
000416.jpg,A young woman with light skin and brown eyes.,front,brown,brown,brown,light
000417.jpg,Person in profile view wearing a suit.,side,brown,blonde,blonde,fair
000418.jpg,A man with a mustache looking directly at the camera.,front,brown,black,black,brown
000419.jpg,Portrait of a woman,front,brown,brown,brown,fair
000420.jpg,"Close-up portrait of a woman with long, wavy red hair and earrings.",front,brown,red,brown,fair
000421.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
000422.jpg,Woman with dark hair smiling,front,brown,black,black,fair
000423.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
000424.jpg,Woman with dark hair and makeup,front,brown,dark brown,dark brown,fair
000425.jpg,A smiling man wearing a blue shirt and red tie.,front,brown,black,black,brown
000426.jpg,woman smiling,front,brown,brown,brown,fair
000427.jpg,A young man with a beard looking at the camera.,front,brown,dark brown,dark brown,olive
000428.jpg,Man wearing headphones,front,brown,brown,brown,fair
000429.jpg,Close-up portrait of a person with dark hair.,front,dark,dark,dark,fair
000430.jpg,Man with dark hair and a neutral expression.,front,brown,black,dark brown,olive
000431.jpg,"Close-up portrait of a woman with long, blonde hair.",front,brown,blonde,brown,fair
000432.jpg,Woman with blonde hair,front,blonde,blonde,blonde,fair
000433.jpg,Man with dark hair smiling,front,brown,dark brown,dark brown,olive
000434.jpg,A young man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
000435.jpg,smiling woman,front,brown,dark brown,dark brown,olive
000436.jpg,woman portrait,front,brown,brown,brown,medium
000437.jpg,Person with a surprised expression,front,brown,blonde,blonde,fair
000438.jpg,Man with shaved head,front,brown,bald,brown,fair
000439.jpg,"A man with dark skin, short black hair, and a white shirt with a red tie.",front,brown,black,black,dark
000440.jpg,Smiling man with gray hair.,front,gray,gray,gray,fair
000441.jpg,A young woman with shoulder-length brown hair.,front,brown,brown,brown,fair
000442.jpg,Portrait of a young woman with blonde hair.,front,blue,blonde,blonde,fair
000443.jpg,Close-up portrait of a man with short dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
000444.jpg,Portrait of a man wearing a black tuxedo.,front,brown,gray,gray,fair
000445.jpg,"Portrait of a woman with long, wavy dark brown hair.",front,brown,dark brown,dark brown,fair
000446.jpg,close-up portrait of a woman,front,brown,brown,brown,fair
000447.jpg,Person wearing sunglasses,front,brown,brown,brown,fair
000448.jpg,Close-up selfie of a man with a beard and smiling.,front,brown,black,brown,brown
000449.jpg,Portrait of an elderly man with white hair and a red shirt.,front,grey,white,grey,fair
000450.jpg,Man with a beard,front,brown,gray,gray,olive
000451.jpg,A woman wearing glasses.,front,brown,brown,brown,fair
000452.jpg,A man with a white shirt and black tie smiling.,front,brown,gray,gray,fair
000453.jpg,A young man with brown hair looking surprised.,front,brown,brown,brown,fair
000454.jpg,Portrait of a woman with blonde hair and a slight smile.,front,brown,blonde,brown,fair
000455.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,dark brown
000456.jpg,Young man with dark hair and light skin.,front,brown,dark brown,dark brown,light
000457.jpg,Portrait of a woman with long dark hair.,front,brown,dark brown,dark brown,fair
000458.jpg,Woman with blonde hair smiling,front,blue,blonde,blonde,fair
000459.jpg,A young man with light blue eyes and dark brown hair.,front,light blue,dark brown,dark brown,fair
000460.jpg,"Close-up of a man with long, wavy brown hair, a beard, and a neutral expression.",front,brown,brown,brown,fair
000461.jpg,Man with a beard,front,brown,brown,brown,olive
000462.jpg,Portrait of a woman with dark hair and blue eyes.,front,blue,dark brown,dark brown,fair
000463.jpg,Portrait of a woman with brown hair and makeup.,front,brown,brown,brown,fair
000464.jpg,Portrait of a woman with fair skin and dark hair.,front,brown,dark brown,dark brown,fair
000465.jpg,Close-up portrait of an elderly man with a neutral expression.,front,brown,gray,gray,fair
000466.jpg,Portrait of a woman,front,brown,brown,brown,fair
000467.jpg,Portrait of a woman with dark hair and a smile.,front,brown,dark brown,dark brown,fair
000468.jpg,Close-up portrait of a woman with blonde hair and a neutral expression.,front,blue,blonde,blonde,fair
000469.jpg,"Close-up of a woman with long, wavy brown hair.",front,brown,brown,brown,fair
000470.jpg,Portrait of a woman,front,brown,gray,gray,fair
000471.jpg,young woman smiling,front,blue,blonde,blonde,fair
000472.jpg,A woman with brown and blonde hair smiling.,front,brown,brown and blonde,brown,fair
000473.jpg,Close-up portrait of a man with a neutral expression.,front,brown,brown,brown,fair
000474.jpg,Close-up portrait of a young man with neutral expression.,front,brown,brown,brown,fair
000475.jpg,A woman with blonde hair smiling.,front,blue,blonde,blonde,fair
000476.jpg,A young woman with blonde hair smiling.,front,blue,blonde,blonde,fair
000477.jpg,Man with short dark hair wearing a light blue shirt.,front,brown,black,dark brown,fair
000478.jpg,Portrait of a woman with blonde hair.,front,brown,blonde,brown,fair
000479.jpg,Close-up portrait of a man with closed eyes.,front,brown,brown,brown,fair
000480.jpg,Close-up portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
000481.jpg,Close-up portrait of a young man with dark hair and a serious expression.,front,brown,dark brown,dark brown,fair
000482.jpg,A young Black man wearing a white t-shirt and a striped red and black jacket.,front,brown,black,brown,brown
000483.jpg,woman smiling,front,brown,blonde,blonde,fair
000484.jpg,young woman smiling,front,brown,black,black,light
000485.jpg,Portrait of a woman with blonde hair and a smile.,front,blue,blonde,blonde,fair
000486.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,olive
000487.jpg,"A young woman with long, wavy dark brown hair smiling.",front,brown,dark brown,dark brown,fair
000488.jpg,woman,front,brown,brown,brown,fair
000489.jpg,woman smiling,front,brown,brown,brown,fair
000490.jpg,Close-up portrait of a young man with a serious expression.,front,brown,dark brown,dark brown,fair
000491.jpg,Portrait of a young woman with curly red hair and purple eyeshadow.,front,purple,red,dark,fair
000492.jpg,young woman with blonde hair,front,blue,blonde,blonde,fair
000493.jpg,"Portrait of a woman with long, layered brown hair.",front,brown,brown,brown,fair
000494.jpg,Portrait of a young Black woman with dark eyes and hair.,front,dark brown,black,dark brown,dark brown
000495.jpg,woman smiling,front,brown,blonde,brown,fair
000496.jpg,A woman with brown hair smiling.,front,brown,brown,brown,fair
000497.jpg,smiling woman with brown and blonde hair,front,brown,brown and blonde,brown,fair
000498.jpg,Close-up portrait of an elderly man with a neutral expression.,front,brown,gray,gray,fair
000499.jpg,"Close-up portrait of a woman with long, wavy blonde hair.",front,brown,blonde,blonde,fair
000500.jpg,Man with blond hair and glasses,front,brown,blond,brown,fair
000501.jpg,man smiling,front,blue,blonde,blonde,fair
000502.jpg,"Portrait of a woman with long, dark hair.",front,dark brown,black,dark brown,fair
000503.jpg,Portrait of a young woman,front,blue,blonde,blonde,fair
000504.jpg,woman smiling,front,brown,brown,brown,fair
000505.jpg,"A woman with dark eyes and dark hair, smiling slightly.",front,dark brown,dark brown,dark brown,fair
000506.jpg,A young woman with fair skin and light eyes.,front,light,light,light,fair
000507.jpg,Woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,fair
000508.jpg,Portrait of a woman with dark hair and a smile.,front,brown,black,dark brown,fair
000509.jpg,woman,front,blue,blonde,blonde,fair
000510.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
000511.jpg,A man with a beard wearing glasses.,front,brown,black,black,brown
000512.jpg,Close-up portrait of a man with a serious expression.,front,brown,black,black,brown
000513.jpg,Woman smiling,front,brown,gray,gray,fair
000514.jpg,woman smiling,front,brown,brown,brown,light
000515.jpg,"Close-up portrait of a man with short brown hair, smiling slightly.",front,brown,brown,brown,fair
000516.jpg,young woman,front,blue,blonde,blonde,fair
000517.jpg,smiling man,front,brown,brown,brown,fair
000518.jpg,Close-up portrait of an elderly man with white hair and a slight smile.,front,brown,white,gray,fair
000519.jpg,A woman with brown hair and earrings.,front,brown,brown,brown,fair
000520.jpg,Close-up portrait of an elderly man with white hair and glasses.,front,white,white,white,fair
000521.jpg,Man with fair skin and blonde hair wearing a white sweater.,front,blue,blonde,blonde,fair
000522.jpg,"Portrait of a smiling Black woman with long, dark hair.",front,brown,dark brown,dark brown,dark brown
000523.jpg,woman with blonde hair smiling,front,blue,blonde,blonde,fair
000524.jpg,Woman smiling,front,brown,dark brown,dark brown,fair
000525.jpg,Portrait of a Black woman.,front,brown,black,brown,brown
000526.jpg,Man in a suit,front,brown,black,black,brown
