file_name,caption,facing_direction,eye_color,hair_color,eyebrow_color,skin_tone
016119.jpg,A woman with dark eyes and dark hair looking straight at the camera.,front,dark brown,dark brown,dark brown,medium
012748.jpg,Close-up portrait of a Black man with a neutral expression.,front,brown,black,black,dark
014447.jpg,Portrait of a Black woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
006744.jpg,Portrait of a woman,front,brown,black,brown,dark
002944.jpg,"Person wearing sunglasses, looking forward.",front,brown,dark brown,dark brown,dark
006543.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
014406.jpg,A man with short blonde hair looking straight at the camera.,front,blue,blonde,blonde,fair
013887.jpg,Portrait of a woman with dark skin and red lipstick.,front,dark brown,dark brown,dark brown,dark
011014.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
003886.jpg,"A man with dark brown eyes and dark brown hair, wearing a white shirt.",front,dark brown,dark brown,dark brown,dark
003110.jpg,Man with gray hair and glasses,front,gray,gray,gray,fair
013044.jpg,Close-up portrait of a man with a neutral expression.,front,brown,dark brown,dark brown,medium
012066.jpg,man,front,brown,brown,brown,light
011283.jpg,Portrait of a woman with blonde hair and blue eyes.,front,blue,blonde,blonde,fair
008477.jpg,Portrait of a young Black woman with a warm smile.,front,brown,black,dark brown,dark
016266.jpg,Close-up portrait of a man with dark hair and glasses.,side,dark,dark,dark,fair
004900.jpg,A man with long blonde hair looking directly at the camera.,front,blue,blonde,blonde,fair
013601.jpg,Portrait of a woman with brown hair.,front,brown,brown,brown,fair
001227.jpg,A young woman with a serious expression.,front,brown,dark brown,dark brown,medium
011078.jpg,A young woman wearing sunglasses.,front,brown,dark brown,dark brown,medium
012348.jpg,woman,front,blue,blonde,blonde,fair
011529.jpg,Close-up portrait of a man with a beard and dark hair.,front,dark,dark brown,dark brown,medium
005391.jpg,Close-up portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
012125.jpg,Close-up portrait of a man with fair skin and red hair.,front,blue,red,brown,fair
014231.jpg,Portrait of a smiling Black woman with makeup.,front,brown,black,dark brown,dark
006472.jpg,A young man with light skin and messy brown hair.,front,brown,brown,brown,light
013557.jpg,A young woman with dark hair and makeup.,front,dark,black,dark,fair
012813.jpg,"A man with dark skin, wearing glasses and a light blue shirt.",front,brown,black,black,dark
012011.jpg,Close-up portrait of a man with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
007650.jpg,woman portrait,front,blue,dark brown,dark brown,medium
010154.jpg,A person with dark skin and dreadlocks wearing a white hat.,front,dark brown,dark brown,dark brown,dark
008649.jpg,A young Black man with dark eyes and dark curly hair.,front,dark brown,dark brown,dark brown,dark
020579.jpg,"Close-up portrait of a young woman with long, flowing brown hair.",front,brown,brown,brown,light
013543.jpg,Portrait of a young woman with wavy brown hair.,front,brown,brown,brown,fair
012661.jpg,"A man with dark eyes and a smile, wearing glasses.",front,dark brown,black,black,dark
007111.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
013075.jpg,"A young woman with dark eyes and brown hair, wearing a white headband.",front,brown,brown,brown,medium
005702.jpg,Person with dark skin and sunglasses.,front,dark brown,black,black,dark
002389.jpg,Close-up portrait of a man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
000761.jpg,woman's face,front,brown,brown,brown,light
006463.jpg,"A young woman with long, wavy brown hair and light skin.",front,green,brown,brown,light
008330.jpg,Portrait of a woman with dark hair and light skin.,front,blue,dark brown,dark brown,light
015794.jpg,Portrait of a woman with dark hair and a neutral expression.,front,brown,dark brown,dark brown,medium
013935.jpg,Woman with dark eyes and hair,front,dark brown,dark brown,dark brown,medium
021848.jpg,Portrait of a woman with dark hair and neutral expression.,front,blue,dark brown,dark brown,fair
002749.jpg,"A smiling woman with long, wavy brown hair.",front,brown,brown,brown,light
013751.jpg,A young Black man wearing a gray suit.,front,brown,black,black,dark
013633.jpg,Close-up portrait of a man with dark hair and intense eyes.,front,brown,dark brown,dark brown,medium
007778.jpg,Portrait of a young woman smiling.,front,brown,dark brown,dark brown,light
003031.jpg,Man with dark hair and a neutral expression.,front,dark brown,black,dark brown,medium
000440.jpg,Smiling man with gray hair.,front,gray,gray,gray,fair
004508.jpg,Close-up portrait of a young Black woman with dark hair.,front,dark brown,dark brown,dark brown,dark
007864.jpg,Close-up portrait of a man with dark hair and a serious expression.,side,brown,dark brown,dark brown,medium
010581.jpg,A man with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
006464.jpg,Man with a beard,side,brown,dark brown,dark brown,medium
013467.jpg,"A man with dark eyes and dark hair, wearing a light blue shirt.",front,dark brown,black,dark brown,medium
004491.jpg,"Portrait of a young Black woman with long, dark hair styled in a fringe.",front,brown,black,dark brown,dark
006276.jpg,woman with blonde hair,front,green,blonde,blonde,fair
001693.jpg,man,front,blue,brown,brown,light
002467.jpg,Portrait of a young woman,front,brown,black,dark brown,light
008301.jpg,Portrait of a young woman with light skin and blonde hair.,front,blue,blonde,blonde,light
013374.jpg,Close-up portrait of an elderly man with gray hair and a serious expression.,front,gray,gray,gray,fair
020319.jpg,"Close-up portrait of a woman with short, gray hair.",front,gray,gray,gray,fair
012446.jpg,Person with dreadlocks and sunglasses,front,brown,black,black,dark
008668.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
004148.jpg,Man wearing sunglasses,front,brown,dark brown,dark brown,medium
016670.jpg,Portrait of a smiling Black woman.,front,brown,black,black,dark
001464.jpg,A man with dark hair and a neutral expression.,front,dark,dark,dark,medium
000255.jpg,young man with dark hair,front,brown,dark brown,dark brown,fair
017376.jpg,Portrait of a woman with blonde hair and light skin.,front,blue,blonde,blonde,light
009815.jpg,Close-up portrait of a woman with red lipstick and makeup.,front,blue,red,dark brown,fair
019794.jpg,Close-up portrait of a person with dark hair and skin.,front,dark,dark,dark,dark
005127.jpg,Close-up of a young woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,dark
007079.jpg,A woman with blonde hair smiling.,front,brown,blonde,brown,fair
020425.jpg,Smiling woman,front,blue,blonde,blonde,fair
002995.jpg,Close-up portrait of a woman with dark hair and captivating eyes.,front,dark brown,dark brown,dark brown,fair
000807.jpg,A young person with blonde hair and light skin.,front,blue,blonde,blonde,light
008837.jpg,man,front,brown,dark brown,brown,light
005069.jpg,Portrait of a woman with dark eyes and dark hair.,front,dark brown,dark brown,dark brown,medium
020399.jpg,Portrait of a woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
004896.jpg,smiling woman,front,brown,brown,brown,light
007396.jpg,Man with neutral expression,front,brown,gray,gray,fair
020420.jpg,Portrait of a woman with dark hair smiling.,front,dark brown,black,dark brown,medium
015925.jpg,Portrait of a person with dark eyes and dark hair.,front,dark brown,black,dark brown,medium
002835.jpg,Close-up portrait of an elderly man with gray hair.,front,gray,gray,gray,fair
017324.jpg,Man wearing a light green shirt,front,brown,black,black,dark
013770.jpg,woman with blonde hair,front,blue,blonde,blonde,fair
008299.jpg,Man with beard,front,brown,black,brown,medium
015099.jpg,Woman with dark hair and makeup,front,brown,dark brown,dark brown,fair
011004.jpg,"Close-up portrait of a man with a dark complexion, wearing sunglasses, and a neutral expression.",front,dark brown,black,black,dark
010747.jpg,A man with dark hair and a black suit.,front,brown,dark brown,brown,dark
016795.jpg,Portrait of a woman with light skin and blonde hair.,front,blue,blonde,blonde,light
019860.jpg,Man with dark beard,front,dark,dark,dark,dark
018826.jpg,close-up portrait of a young man,front,blue,blonde,blonde,fair
008431.jpg,A woman with dark hair and closed eyes.,front,dark brown,dark brown,dark brown,medium
012481.jpg,Portrait of a woman with blonde hair.,front,blue,blonde,blonde,fair
008214.jpg,A woman with blonde hair and light skin.,front,blue,blonde,blonde,light
008071.jpg,Portrait of a woman with dark hair and intricate tattoos.,front,dark,dark,dark,fair
004980.jpg,Portrait of a woman with light skin and dark eyes.,front,dark brown,black,dark brown,light
020037.jpg,Smiling man with dark skin and dark hair.,front,dark brown,dark brown,dark brown,dark
016332.jpg,"A man with dark eyes and dark hair, wearing a white shirt.",front,dark,dark,dark,dark
001902.jpg,A woman with dark hair and makeup.,front,brown,dark brown,dark brown,medium
007127.jpg,Close-up portrait of a person wearing sunglasses.,front,dark,black,black,dark
007282.jpg,Close-up portrait of a man with dark hair and a beard.,side,dark brown,dark brown,dark brown,medium
019882.jpg,Woman with dark hair smiling,front,brown,dark brown,dark brown,medium
004388.jpg,Close-up portrait of a man with a beard.,front,brown,dark brown,dark brown,medium
016859.jpg,smiling man,front,brown,brown,brown,fair
002822.jpg,Close-up portrait of a woman with dark eyes and a slight smile.,side,dark brown,dark brown,dark brown,medium
005173.jpg,A young woman with blonde hair and light skin.,front,blue,blonde,blonde,light
019397.jpg,"A man with weathered skin and gray hair, wearing a yellow bandana.",front,gray,gray,gray,dark
014878.jpg,Portrait of a woman with dark hair and makeup.,front,brown,black,dark brown,medium
015261.jpg,A woman wearing sunglasses.,front,dark,black,black,medium
005688.jpg,Man with dark hair and eyes,front,dark brown,dark brown,dark brown,medium
013948.jpg,A young woman with dark hair and a neutral expression.,front,brown,black,dark brown,light
016028.jpg,Portrait of a young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,dark
012168.jpg,Woman with dark brown hair smiling.,front,dark brown,dark brown,dark brown,dark
001026.jpg,Smiling woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,dark
012561.jpg,Close-up portrait of a man with dark skin and a beard.,front,dark brown,black,dark brown,dark
021263.jpg,Close-up portrait of a woman with dark hair and a serious expression.,front,dark brown,black,dark brown,medium
008941.jpg,Man with gray hair smiling,front,gray,gray,gray,fair
002102.jpg,A smiling elderly woman with gray hair and earrings.,front,gray,gray,gray,fair
012769.jpg,Man with gray hair and a serious expression.,front,gray,gray,gray,fair
011530.jpg,A man with dark skin and short hair is smiling.,front,dark brown,black,dark brown,dark
000342.jpg,A young woman with dark eyes and dark hair.,front,dark brown,black,dark brown,dark
008446.jpg,Man with dark eyes and beard,front,dark brown,dark brown,dark brown,dark
001269.jpg,Close-up portrait of a woman with dark brown hair and brown eyes.,front,brown,dark brown,brown,dark
007075.jpg,Portrait of a woman with blonde hair and a light skin tone.,front,blue,blonde,blonde,light
000351.jpg,Woman with blonde hair looking at the camera,front,blue,blonde,blonde,fair
008052.jpg,man with gray hair and a yellow shirt,front,brown,gray,gray,dark
005574.jpg,A smiling woman with dark hair.,front,brown,dark brown,dark brown,dark
009413.jpg,"Close-up of a person's face with a beard, looking downwards.",front,dark,dark brown,dark brown,dark
000798.jpg,A person with gray hair and glasses.,front,gray,gray,gray,fair
018677.jpg,Woman with blonde hair and makeup.,front,blue,blonde,blonde,fair
010119.jpg,smiling woman,front,brown,brown,brown,light
008834.jpg,"Close-up portrait of a young man with dark skin, short dark hair, and a neutral expression.",front,dark brown,dark brown,dark brown,dark
014907.jpg,Person with dreadlocks wearing sunglasses.,front,dark,black,black,dark
011731.jpg,"Close-up portrait of a woman with dark hair and light skin, smiling.",front,blue,dark brown,dark brown,light
002562.jpg,"Close-up portrait of a woman with long, wavy brown hair.",front,brown,brown,brown,dark
013194.jpg,Close-up portrait of a young woman with dark hair and brown eyes.,front,brown,dark brown,dark brown,medium
008739.jpg,Man with dark hair and intense gaze.,front,dark brown,dark brown,dark brown,medium
015791.jpg,Close-up portrait of a woman with makeup.,front,blue,blonde,blonde,fair
000294.jpg,"A young man with dark hair and eyes, looking to the side.",side,brown,dark brown,dark brown,medium
009018.jpg,Man with dark hair looking straight at the camera.,front,dark,dark,dark,fair
013506.jpg,Man wearing a green hat,front,brown,brown,brown,medium
001222.jpg,Man with dark hair and a white shirt.,front,brown,black,black,dark
